1,0,30,33,33,33,28,37,34,34,36,189,192,29,34,37,36,36,31,35,35,34,32,29,33,34,38,34,33,36,195,37,33,188,30,36,34,28,32,34,37,37,38,191,194,196,35,35,35,198,30,36,31,34,189,32,38,28,199,193,196,35,34,35,39,190,199,38,31,188,38,38,39,38,194,37,33,188,188,29,37,33,30,31,31,39,199,196,34,29,192,191,197,194,37,36,192,196,32,32,39,31,35,32,38,28,30,191,198,32,31,188,199,34,34,190,190,34,29,35,34,32,37,36,31,33,33,28,193,199,199,198,190,190,198,195,39,38,29,29,32,33,31,38,31,34,33,37,29,196,197,190,188,194,194,28,37,38,33,30,32,38,28,37,38,29,29,37,30,31,190,189,199,191,29,29,35,37,39,38,34,38,31,38,29,33,38,33,39,34,198,199,189,194,38,28,31,28,30,31,32,33,27,19,25,23,23,22,23,25,193,198,194,191,19,20,22,24,24,22,27,23,18,21,27,27,29,27,21,28,199,192,196,191,19,21,20,23,26,22,26,20,18,25,29,18,25,28,25,199,197,22,20,196,193,27,28,27,18,25,22,21,29,20,20,25,23,26,198,188,28,25,19,22,189,199,20,18,28,24,26,28,25,21,26,22,20,196,198,23,21,27,22,24,20,194,199,21,21,28,23,24,27,29,27,25,196,193,19,23,26,29,21,19,27,19,199,197,24,22,27,24,20,26,21,24,25,192,191,23,20,23,29,20,21,196,196,27,26,26,24,27,22,24,18,27,24,25,198,191,21,26,29,19,190,195,21,25,27,29,18,29,20,29,27,28,20,26,19,195,196,26,27,196,196,29,18,29,23,29,19,20,26,22,26,24,21,27,27,19,197,18,19,190,29,29,21,22,23,28,20,28
1,1,28,36,31,34,32,31,34,34,37,189,197,32,29,28,29,36,34,35,31,29,28,34,29,32,33,29,29,33,192,31,31,189,32,28,34,34,29,39,36,36,30,191,199,190,29,34,34,190,38,39,37,32,199,37,34,39,191,194,193,37,31,29,29,196,196,38,34,196,34,28,32,36,197,36,29,197,198,29,38,37,29,32,38,38,199,197,38,28,192,190,190,199,39,37,197,199,28,35,37,30,33,34,34,38,28,192,191,28,35,191,195,32,34,197,197,28,31,37,38,35,30,32,30,33,39,34,190,191,196,189,189,191,191,196,31,39,37,29,28,37,35,36,35,28,38,30,38,198,190,194,194,192,197,31,34,39,37,31,34,38,36,30,35,37,33,28,29,28,195,194,192,189,30,36,39,35,32,30,36,30,35,38,39,30,29,38,38,38,190,188,189,199,28,37,32,32,33,37,30,38,25,32,31,24,32,31,25,30,195,188,196,190,32,33,30,28,29,24,30,34,28,29,31,30,31,32,32,31,197,191,193,193,34,29,33,32,25,29,23,25,30,28,27,26,27,33,25,24,194,198,197,195,33,30,34,29,30,34,26,23,26,26,31,24,33,34,30,194,193,24,25,189,199,29,30,28,25,28,30,28,24,34,29,33,31,29,196,192,27,26,33,30,199,195,23,33,23,26,32,30,30,29,23,33,27,190,192,33,23,27,23,24,29,198,192,32,24,25,25,27,24,31,33,33,193,190,25,31,29,34,28,30,25,32,199,191,28,27,29,33,23,32,32,198,194,29,29,32,23,24,32,25,30,32,29,196,192,31,25,31,26,29,197,190,34,27,26,29,31,33,23,33,30,32,25,23,188,193,31,34,192,197,193,31,28,32,28,24,27,29,32,28,29,29,23,30,28,196,194,199
2,2,24,29,23,25,31,27,27,196,27,28,29,33,27,29,32,191,199,33,28,27,29,24,29,30,31,23,26,191,193,29,32,22,31,22,192,25,29,189,26,22,32,32,28,27,28,22,25,30,197,192,27,25,24,190,32,24,30,32,193,33,32,32,31,25,31,33,27,29,31,194,198,27,30,199,24,24,24,25,199,23,26,31,26,27,25,28,23,27,29,25,199,199,29,32,194,197,194,189,28,28,24,27,29,28,30,27,191,25,22,32,25,190,189,22,197,196,31,23,25,24,31,24,31,22,33,33,193,192,195,193,193,192,198,189,188,199,23,26,25,33,31,31,26,33,26,24,26,24,30,31,29,198,189,191,198,31,24,22,22,30,29,26,30,29,22,28,23,30,30,27,199,197,189,191,25,27,24,33,25,26,26,31,26,25,33,25,25,27,26,191,190,198,189,23,30,26,24,33,25,31,22,13,18,22,18,15,22,14,195,197,191,192,19,15,19,21,17,22,19,22,15,23,16,19,24,23,18,14,196,199,192,194,188,198,199,189,19,23,18,22,24,20,13,13,17,13,20,13,188,193,199,197,193,193,194,190,13,14,22,13,20,21,20,20,17,17,21,13,189,198,20,14,16,20,190,194,24,19,20,23,23,17,19,20,13,18,13,17,197,199,13,18,24,19,197,188,18,22,13,18,22,19,19,16,21,13,18,24,191,199,23,23,15,17,194,190,18,20,21,13,18,18,15,18,18,17,18,18,198,193,16,15,23,20,195,188,190,13,19,15,16,22,24,24,16,23,14,20,199,192,24,18,15,13,17,18,16,15,18,15,19,22,23,23,15,23,15,20,190,190,17,15,14,21,19,15,24,18,19,13,19,23,21,19,14,19,16,15,192,194,19,23,14,18,15,16,15,23,21,17
2,0,25,29,23,26,23,22,28,199,22,28,30,31,31,24,27,190,188,32,33,25,24,22,27,31,22,31,29,197,198,29,33,24,23,33,190,28,31,191,30,27,29,25,31,28,23,26,25,22,199,188,28,31,23,195,32,31,29,25,197,26,23,25,29,22,33,26,27,30,27,189,196,33,24,197,23,23,22,33,198,33,32,27,27,28,25,31,24,33,29,29,188,190,25,29,197,190,189,197,24,22,31,28,28,31,32,24,196,26,24,28,33,191,197,31,195,195,32,28,31,27,33,23,29,25,27,28,196,199,198,196,191,198,199,194,189,188,26,26,31,32,31,33,33,22,27,25,24,26,26,24,31,193,192,189,198,27,26,32,33,25,30,24,32,27,29,31,29,23,23,27,198,190,191,190,32,27,32,23,26,32,23,31,32,32,25,32,26,31,25,195,191,190,190,31,26,25,27,24,22,23,21,19,28,19,21,20,26,21,196,193,189,188,19,21,25,27,27,26,29,21,26,19,21,28,22,19,22,18,194,192,192,197,27,27,21,18,24,18,27,29,20,28,18,24,18,24,27,191,191,18,22,189,191,28,27,27,23,27,25,21,25,18,20,20,22,23,194,189,24,20,24,29,191,188,21,25,22,20,19,27,25,23,23,25,19,192,192,22,21,25,27,18,22,198,199,21,21,23,18,29,29,21,26,27,190,192,18,24,28,27,19,18,23,23,190,196,29,18,26,18,22,18,26,19,22,192,192,25,27,24,25,24,29,188,198,27,19,23,19,25,27,22,23,29,22,19,190,192,20,28,20,24,196,197,22,22,20,28,18,26,24,29,27,29,26,29,29,196,190,22,19,190,191,23,26,20,25,24,28,18,18,20,20,22,22,28,27,28,196,21,29,196,29,26,18,26,21,22,27,19
2,1,29,22,30,26,23,28,30,191,30,23,23,23,30,27,22,197,188,29,32,31,31,31,29,23,24,25,30,199,195,26,29,22,27,27,195,30,31,196,32,22,30,33,30,33,24,31,29,23,198,193,27,31,32,190,28,27,28,31,195,26,33,23,29,32,22,29,25,27,28,190,189,28,33,199,33,24,26,28,197,27,31,23,23,23,30,30,28,24,32,25,199,198,32,28,190,191,193,192,22,31,33,33,27,24,22,26,195,25,29,27,22,198,193,27,199,193,29,24,24,29,26,32,33,33,26,31,192,198,193,198,188,195,190,198,193,192,27,30,32,22,29,25,27,23,24,30,24,26,25,23,27,189,189,188,197,32,22,22,30,23,24,32,24,33,28,28,33,23,32,30,190,199,194,189,29,29,22,33,28,31,22,27,31,33,33,22,32,23,22,192,193,199,189,29,28,23,30,33,25,23,33,26,27,29,30,29,34,30,196,199,190,190,28,33,24,34,23,32,29,27,28,26,27,28,29,27,25,29,189,196,195,190,23,31,33,28,27,28,28,25,34,25,30,26,28,24,27,26,190,192,197,189,27,25,31,29,25,31,31,28,24,25,30,32,29,34,26,191,199,31,33,199,195,29,34,31,33,28,33,24,26,29,34,29,34,33,193,192,30,31,25,34,196,188,34,23,31,24,34,34,28,33,28,23,26,188,195,25,25,32,33,29,25,192,195,24,30,34,33,23,33,32,25,24,199,195,25,24,29,31,30,29,26,32,193,197,31,30,33,26,31,34,27,195,189,32,30,23,26,33,25,32,27,29,32,188,189,28,28,24,31,29,189,192,31,32,33,28,28,27,24,32,24,26,32,34,195,190,23,27,193,191,196,26,27,33,29,33,33,28,27,28,32,28,23,26,33,189,193,192
0,2,22,28,27,25,25,24,190,193,29,20,20,22,22,26,21,20,22,22,21,29,20,25,24,25,19,23,188,196,30,21,23,22,198,189,19,29,29,22,23,24,20,29,28,24,21,26,198,194,27,29,19,199,192,20,27,29,26,20,23,27,27,199,196,190,24,23,192,198,23,24,199,191,29,30,30,25,21,25,24,22,195,20,29,29,194,28,195,194,19,195,193,28,30,20,29,27,30,26,24,29,189,30,19,28,194,193,197,196,193,196,21,24,25,27,26,28,25,19,30,23,188,19,20,24,188,196,191,194,196,30,26,30,29,20,26,26,22,19,24,25,29,190,188,189,20,189,196,197,196,21,29,19,30,24,26,20,22,23,24,28,30,20,26,28,25,25,191,192,194,191,25,21,19,21,27,30,30,20,25,19,30,19,27,22,19,27,20,195,189,188,189,28,22,25,24,30,20,22,19,23,15,24,21,17,23,13,18,21,192,196,199,195,13,19,19,21,20,21,19,20,18,19,21,13,16,17,16,20,198,189,198,191,194,195,198,195,16,22,18,17,20,24,24,15,22,19,21,16,198,199,189,188,198,198,195,193,23,23,14,17,16,15,22,13,16,13,21,14,189,197,13,23,19,17,190,189,24,21,14,24,20,15,15,22,24,20,16,19,193,194,15,21,24,19,190,194,24,21,15,16,18,15,18,21,20,17,18,18,195,194,14,20,19,18,197,199,17,17,21,13,20,15,21,18,19,15,18,23,193,194,14,19,24,24,197,191,193,14,24,20,18,23,19,24,13,15,19,14,194,198,20,20,22,13,15,21,19,15,24,23,13,13,13,23,17,14,21,18,192,199,20,14,20,18,19,22,13,23,19,15,22,23,16,14,23,15,14,20,191,193,16,24,22,18,20,23,15,22,23,24
0,0,26,29,19,22,23,25,197,197,22,22,23,23,27,20,23,25,28,28,30,27,26,24,19,25,20,19,192,199,19,27,25,19,188,190,20,30,21,26,25,23,27,23,22,27,26,24,195,196,22,19,30,189,194,25,24,21,21,26,28,25,25,188,189,190,21,19,194,192,26,25,193,188,20,25,20,26,29,19,19,23,191,19,30,28,192,24,190,191,28,188,190,27,21,19,25,19,26,27,23,21,197,30,28,20,190,190,191,188,198,190,20,25,19,24,23,27,26,30,25,30,189,23,19,26,191,194,188,197,195,30,29,19,25,21,27,26,29,29,21,27,19,196,192,198,28,192,194,195,191,20,25,25,28,25,22,22,29,26,30,28,27,28,21,22,22,25,188,195,198,190,20,20,19,27,29,19,29,24,30,19,29,21,29,24,28,30,19,192,193,191,188,30,20,23,26,19,28,29,21,30,20,21,18,18,18,20,22,27,193,191,194,191,22,22,24,24,22,19,24,18,23,27,21,29,23,21,23,21,188,190,198,189,22,27,24,21,21,21,23,28,23,27,22,26,24,20,18,195,192,19,25,196,193,27,26,25,24,23,25,19,26,26,27,27,24,27,197,195,19,24,22,19,195,196,29,20,23,22,20,22,26,21,25,18,25,193,196,24,24,20,27,23,24,195,197,19,25,24,19,19,23,25,24,18,199,195,20,22,19,26,19,22,20,29,191,188,26,21,25,29,29,20,23,18,25,189,193,25,28,21,21,24,24,189,197,24,24,20,21,19,24,24,19,21,19,24,193,189,20,29,29,27,189,191,25,21,24,26,28,18,23,27,18,18,19,29,24,194,198,26,25,198,194,28,23,23,22,20,20,26,21,26,21,19,23,19,29,20,197,29,25,188,25,24,19,25,27,21,23,22
0,1,29,29,19,23,30,20,193,196,21,22,24,26,21,28,30,30,28,30,21,25,19,19,29,26,23,26,197,199,23,21,19,29,189,191,29,28,20,26,22,20,21,23,27,30,29,25,198,193,20,22,19,199,195,28,23,30,27,30,28,24,19,190,199,188,20,28,199,199,26,20,193,192,22,22,26,24,28,24,22,23,188,20,30,28,193,30,188,192,27,196,197,25,29,23,27,26,25,21,27,29,196,19,24,24,189,188,188,189,197,190,25,26,28,24,23,21,26,24,19,21,193,20,20,21,199,191,189,190,197,28,21,24,20,29,28,20,24,24,21,28,28,192,198,191,21,198,198,196,189,23,28,22,29,27,21,29,21,19,21,23,24,30,23,27,29,20,198,196,188,197,30,24,20,21,25,26,23,30,20,20,22,27,19,28,24,30,22,197,188,197,196,29,24,25,30,23,20,26,24,21,34,30,24,34,28,25,30,34,192,195,193,189,26,26,30,25,31,33,28,31,32,24,34,34,34,31,30,26,188,192,189,188,34,34,27,25,24,33,28,34,34,34,29,25,31,34,29,32,198,196,198,198,26,31,26,34,29,29,25,30,28,25,30,27,26,31,31,196,198,33,31,198,198,23,26,33,24,27,24,27,27,28,30,24,27,29,188,188,34,31,30,28,189,197,24,31,26,31,33,34,25,27,26,24,31,199,192,25,25,29,30,31,30,189,189,25,24,30,32,25,27,34,26,25,195,196,25,29,31,30,24,30,31,34,193,194,28,33,23,25,33,32,27,188,196,29,24,30,33,29,31,31,27,29,31,197,199,31,30,28,31,27,193,194,31,25,33,25,25,32,26,29,34,33,31,33,198,196,32,27,196,197,198,31,34,33,30,30,23,31,25,34,29,25,27,30,23,193,190,191
1,2,36,37,31,34,29,31,29,34,28,192,199,39,34,38,37,29,30,28,32,35,33,33,31,38,38,39,30,36,190,32,35,195,36,30,28,32,28,38,33,36,39,197,193,195,38,32,38,198,29,30,29,33,196,28,36,29,193,195,199,38,32,28,35,197,192,32,34,199,34,32,29,38,199,31,34,190,197,29,39,35,29,39,32,29,190,192,34,32,191,196,192,196,33,33,189,188,37,39,35,33,39,36,35,29,34,199,189,29,31,191,189,33,30,197,189,28,32,32,35,28,33,36,31,39,30,36,190,188,188,193,191,188,191,189,33,33,30,39,30,31,35,31,29,39,33,28,31,188,193,192,192,193,189,39,28,35,34,32,37,33,33,36,29,36,28,37,34,32,191,199,199,196,31,31,30,28,33,37,34,32,31,36,31,34,28,36,30,39,198,197,197,192,39,32,32,30,39,38,36,39,19,14,14,15,17,22,15,15,194,189,194,198,18,15,13,17,16,19,21,22,15,22,15,20,19,22,22,18,199,194,193,191,191,197,198,189,24,22,19,13,13,15,18,20,16,14,24,18,191,198,189,193,197,193,192,196,23,16,15,16,21,19,24,13,16,18,13,21,189,189,17,24,17,23,192,190,19,18,16,14,22,24,16,16,15,21,16,18,188,199,23,16,13,20,194,197,16,14,17,18,13,20,18,15,15,18,14,13,190,191,21,16,21,21,188,188,22,17,17,17,21,15,20,19,19,16,15,18,196,190,21,19,19,16,195,198,193,20,19,18,17,19,18,18,13,17,15,19,191,193,19,15,15,21,13,13,17,21,15,24,17,21,23,14,19,20,21,24,189,191,17,20,18,15,17,14,21,15,15,19,20,20,24,14,20,24,21,20,189,193,18,14,21,18,21,15,13,24,19,19
1,0,30,28,35,30,28,30,37,32,33,197,195,38,37,37,39,28,37,33,29,28,31,38,36,31,29,28,28,30,198,39,28,196,35,29,35,34,29,39,35,36,30,189,190,196,30,36,38,196,39,37,32,30,188,37,31,35,191,190,199,33,34,35,29,198,198,28,28,196,28,36,39,38,188,29,35,189,198,30,31,33,28,31,36,38,193,196,30,32,197,192,192,191,30,35,197,194,30,30,30,33,28,33,29,35,31,194,198,36,36,192,191,29,31,191,198,33,31,39,36,28,37,34,36,36,30,34,189,188,195,190,191,197,193,191,31,31,35,35,30,39,33,36,37,37,39,34,31,198,194,193,191,199,199,33,30,31,38,30,37,28,37,29,39,38,34,37,30,38,188,199,191,188,30,34,31,33,29,32,36,36,37,29,39,28,38,38,28,29,194,193,195,189,33,30,32,38,39,30,32,36,26,21,20,26,20,28,26,18,191,190,189,198,29,28,21,23,24,24,27,24,23,27,28,23,18,28,20,28,192,190,190,189,28,29,19,25,19,26,21,18,20,27,21,20,24,22,28,197,191,27,27,195,189,27,28,18,28,28,22,19,27,21,22,29,24,26,199,195,21,21,18,26,191,195,28,22,29,26,27,19,28,24,18,27,24,190,191,26,19,24,22,23,26,190,192,25,21,28,24,18,22,23,27,25,196,189,27,21,27,27,21,20,27,22,195,195,29,21,18,28,25,18,19,23,19,193,192,22,29,18,28,28,19,193,188,21,19,24,21,22,27,20,23,25,20,20,192,188,25,20,20,23,189,198,19,28,29,27,26,26,29,21,27,28,25,23,22,193,188,19,25,191,199,23,22,19,18,27,28,22,19,28,18,28,22,19,26,27,197,20,28,195,28,26,22,18,23,18,27,29
1,1,31,34,28,38,37,38,35,35,31,195,192,33,30,36,30,30,33,35,28,34,29,30,33,39,37,32,31,35,192,35,38,189,29,38,29,35,39,29,31,38,38,188,195,194,30,29,33,196,39,37,32,31,197,39,28,38,196,198,195,32,28,32,38,196,195,30,28,193,31,29,35,29,190,28,35,198,194,29,31,32,32,32,35,31,188,193,28,38,196,188,189,194,36,37,197,189,32,37,28,28,38,36,37,28,34,195,196,35,30,195,193,37,38,190,194,32,30,31,36,29,32,32,30,28,38,39,188,192,192,193,195,199,189,197,35,28,36,30,30,35,29,37,38,34,29,37,35,188,192,190,196,193,198,35,31,39,29,39,38,37,37,37,33,29,33,37,30,29,194,196,195,199,38,28,38,32,32,35,34,30,32,28,30,28,37,35,32,35,199,190,188,190,36,37,30,31,31,31,39,33,31,29,26,33,29,23,33,33,193,189,193,198,32,29,27,24,30,33,28,34,33,29,24,32,25,28,28,24,193,189,189,196,23,29,30,26,30,25,32,25,25,23,28,28,32,25,23,29,188,199,191,193,33,27,31,31,28,32,26,23,28,29,28,34,32,23,31,193,193,33,24,192,198,27,26,23,26,24,33,33,26,26,29,24,29,27,199,193,27,32,24,23,199,199,33,24,33,31,23,27,24,27,28,29,24,190,190,33,29,26,24,31,28,193,195,23,31,34,26,32,34,34,32,30,198,190,28,30,25,26,28,27,26,34,198,194,31,25,31,28,25,33,31,189,199,24,31,23,32,34,26,24,27,23,27,193,191,31,30,25,34,33,190,195,34,23,33,34,33,34,26,32,29,34,23,34,193,192,27,26,194,193,196,26,26,25,26,28,33,28,26,33,31,31,31,34,24,194,188,197
2,2,28,23,28,25,26,29,29,190,28,22,30,22,32,24,32,197,198,33,24,25,32,28,23,22,22,32,32,195,197,30,29,22,24,33,196,29,31,192,24,22,32,22,26,24,27,23,28,28,193,198,24,32,27,194,23,33,33,30,197,22,29,22,31,26,32,27,27,27,22,193,198,32,33,196,30,27,24,32,195,33,33,24,28,24,27,32,30,33,32,28,199,199,22,24,198,195,196,190,32,28,32,33,30,25,24,26,197,30,25,26,26,193,197,28,188,188,31,27,25,22,32,29,28,27,28,31,197,188,197,194,193,199,198,191,188,197,28,27,27,32,28,27,33,27,33,24,30,27,22,26,30,194,196,199,198,30,23,24,23,27,27,24,24,25,33,28,27,32,23,24,198,193,189,195,27,28,31,28,31,32,28,26,29,33,22,28,23,29,28,189,196,195,197,27,28,32,28,31,29,32,13,24,16,18,16,15,17,21,196,198,192,192,23,21,24,13,16,15,21,21,17,19,14,13,23,15,22,15,197,197,191,199,193,198,194,192,18,14,23,16,22,23,17,22,15,20,21,18,192,192,199,196,195,193,189,196,14,22,20,23,18,21,14,15,24,15,14,14,195,195,15,22,16,20,198,190,17,18,22,21,22,20,16,20,17,17,16,13,199,191,16,14,20,19,195,190,24,22,21,20,20,21,21,18,18,17,19,20,190,191,18,19,17,16,195,199,20,21,15,16,23,13,13,19,16,23,19,23,198,190,16,22,13,21,198,190,195,14,19,22,19,19,20,14,13,16,13,22,193,192,14,15,16,23,17,23,24,21,13,22,23,20,15,16,17,16,19,20,198,188,18,18,21,24,18,23,17,19,23,23,18,13,22,13,15,19,23,15,196,190,20,19,13,13,15,18,15,20,15,24
2,0,30,24,28,25,22,32,29,189,24,28,26,33,30,31,30,190,196,27,25,29,28,32,31,28,29,31,27,191,191,30,27,28,33,22,195,25,26,198,32,30,26,23,24,27,25,26,29,32,189,196,31,27,31,195,22,25,31,22,198,30,33,30,25,31,23,29,22,28,23,188,198,27,31,196,28,32,23,29,190,32,31,23,30,23,29,30,27,30,29,26,198,193,32,26,195,197,192,198,29,31,26,26,32,26,24,29,199,29,28,30,26,197,194,25,188,196,32,27,31,29,30,24,27,32,30,27,192,191,195,194,198,192,196,194,197,189,33,24,29,32,31,31,27,31,29,25,33,31,27,30,23,191,195,190,199,24,23,33,28,30,22,23,33,25,25,32,32,31,24,33,198,188,191,191,27,22,23,22,27,23,27,28,29,28,33,30,29,29,26,191,188,194,199,27,30,27,25,23,23,32,28,25,25,27,25,21,24,18,189,192,195,199,20,18,27,19,29,26,26,26,25,25,26,23,26,18,21,28,190,192,195,192,29,23,25,26,23,29,28,27,28,18,19,24,29,25,21,192,193,24,29,195,198,26,24,24,18,24,24,18,19,22,24,23,20,26,188,189,21,27,20,19,195,191,23,24,28,21,27,28,23,21,28,24,21,192,196,23,28,20,28,27,26,199,198,19,28,24,26,22,27,27,21,19,197,199,28,19,20,19,29,18,23,20,188,190,20,24,21,29,25,20,24,18,22,188,189,19,18,19,20,21,20,188,191,28,18,26,25,18,20,29,19,29,21,26,198,194,24,21,21,24,192,194,29,21,28,22,26,20,25,19,24,20,21,21,22,196,199,26,23,194,193,21,28,19,25,24,24,28,26,29,18,24,21,23,23,19,193,24,26,198,28,19,25,28,22,29,18,21
2,1,23,27,23,31,33,26,33,193,29,26,33,29,33,32,25,193,188,30,22,30,27,28,31,25,27,27,33,194,189,28,22,27,31,26,199,31,32,199,22,32,30,25,30,24,22,22,28,27,190,192,28,23,28,195,27,33,31,33,194,28,32,23,29,24,26,32,29,26,32,191,188,32,28,190,31,25,33,27,189,26,30,31,26,26,22,29,23,23,32,22,190,188,28,22,198,199,195,188,31,23,26,24,22,31,27,24,195,32,31,31,24,195,190,27,197,190,32,25,32,27,31,24,33,29,32,23,188,193,192,196,192,199,195,191,198,189,22,25,30,31,28,26,25,32,32,29,26,25,33,33,27,193,198,189,197,27,23,33,29,22,28,27,22,26,22,33,26,27,30,33,191,196,191,193,29,31,23,32,28,28,32,22,26,23,25,29,26,22,25,198,190,188,191,27,23,28,25,22,22,31,25,26,24,25,33,27,26,24,199,198,190,188,27,25,28,34,31,29,25,29,31,28,34,31,33,28,23,25,197,193,197,192,24,24,34,24,24,23,24,34,33,31,28,26,30,33,26,24,194,194,190,199,23,31,23,23,25,28,25,32,25,32,34,23,24,25,28,198,196,33,30,189,197,24,26,26,30,30,27,29,23,24,31,32,29,25,198,189,30,29,27,26,195,191,30,25,30,34,33,23,32,25,26,32,33,193,195,25,26,33,25,23,30,188,192,33,30,23,23,30,27,29,33,23,188,196,29,32,27,30,32,27,32,32,195,188,23,25,24,27,26,24,28,195,196,24,31,33,28,34,32,25,24,27,26,192,190,23,34,29,31,31,193,191,32,30,29,32,32,27,25,27,34,26,31,25,192,199,23,27,199,188,190,30,24,27,31,29,27,26,25,32,23,30,34,32,23,191,189,189
0,2,28,21,26,22,23,29,198,191,30,24,24,24,27,26,26,28,19,27,21,28,27,20,28,29,22,24,196,199,25,30,22,22,196,198,29,20,26,24,21,19,23,20,23,20,26,22,199,188,28,25,27,191,194,26,26,28,24,19,20,28,20,195,194,191,23,20,194,197,25,27,195,188,26,19,25,21,24,22,26,21,199,27,20,23,198,23,188,191,30,192,193,25,24,21,23,19,23,27,25,28,190,29,29,21,188,194,190,189,189,197,29,29,29,21,21,26,28,28,25,23,197,27,20,20,191,193,198,195,199,20,26,21,20,24,25,19,27,19,29,27,28,194,190,190,27,197,190,198,189,23,28,24,25,22,27,20,20,20,25,26,21,22,20,22,22,19,190,197,191,195,30,22,28,21,23,30,22,19,30,24,23,29,28,26,25,29,21,199,198,189,199,23,23,25,24,19,19,25,21,23,19,21,21,18,15,19,21,24,198,190,198,190,17,13,18,15,20,23,21,16,19,23,20,24,22,20,21,22,199,196,194,199,188,195,197,196,16,17,18,19,22,15,13,21,22,18,20,20,190,198,190,198,195,194,192,198,16,23,22,21,23,21,13,18,16,18,20,24,195,188,22,24,15,21,198,189,23,16,18,15,24,22,18,17,13,18,17,14,195,190,23,15,17,20,198,193,15,16,16,16,24,19,22,23,18,18,23,24,189,192,14,19,14,23,188,189,19,14,13,17,16,19,22,24,20,15,19,15,192,188,21,23,23,15,194,199,193,19,13,13,17,17,18,18,17,24,22,22,196,189,23,13,16,15,16,14,23,14,21,14,22,16,21,13,24,18,20,17,188,193,14,20,16,23,17,21,20,19,19,19,20,20,15,14,18,18,20,16,190,189,15,20,14,15,17,24,24,24,13,15
0,0,24,28,22,21,28,29,196,197,27,20,29,24,20,22,23,20,28,29,20,28,30,21,21,30,22,29,192,197,26,25,28,29,198,197,30,30,29,23,24,20,25,27,19,22,24,20,191,196,29,19,27,194,195,23,25,30,21,25,30,19,29,198,192,193,29,22,197,193,27,24,196,190,23,28,27,25,29,28,23,21,192,27,22,25,193,24,188,191,26,197,197,22,24,28,20,28,21,30,27,30,192,26,20,25,198,190,194,197,193,188,27,25,22,19,20,30,25,21,29,28,199,25,20,20,190,191,194,195,188,28,28,25,24,19,25,28,29,29,29,19,19,192,189,192,20,197,191,194,191,26,24,24,19,23,30,29,21,25,26,26,29,27,22,25,25,24,191,195,192,193,21,19,19,20,28,30,25,28,23,19,24,26,25,20,24,27,22,196,190,199,193,24,25,22,23,30,19,24,20,26,21,24,18,22,18,21,24,21,192,197,188,197,20,26,24,27,28,23,19,27,25,25,24,24,27,26,28,24,197,192,188,188,19,25,18,25,27,28,26,27,21,18,24,25,19,21,23,192,192,18,21,197,189,19,19,22,24,28,29,20,29,21,22,28,25,26,195,189,27,26,23,20,188,188,23,20,28,24,23,24,19,20,28,29,22,192,193,28,29,19,20,23,23,199,197,29,21,21,25,25,29,29,27,23,197,189,29,19,21,29,24,21,26,28,199,190,28,18,28,22,19,19,21,27,28,188,197,22,26,23,27,22,21,197,190,25,29,18,18,22,19,18,28,27,21,20,193,198,18,24,21,18,199,196,27,23,27,29,18,28,20,23,25,21,18,21,22,199,196,29,19,190,191,25,19,22,22,19,25,20,27,24,23,26,21,27,19,21,197,24,18,195,25,26,22,24,27,27,29,22
0,1,29,23,27,27,25,25,188,195,21,28,27,21,21,20,27,25,27,29,30,24,20,26,25,27,24,20,198,188,24,25,28,30,192,194,27,25,27,30,28,22,26,22,25,21,26,28,199,195,20,29,23,196,198,25,30,22,21,27,20,26,29,196,190,195,19,28,190,192,25,30,188,198,19,27,22,25,29,23,27,26,195,25,30,25,191,22,195,188,30,196,195,30,29,20,30,22,24,23,26,23,188,28,24,27,190,191,196,194,197,198,21,24,30,23,22,27,19,22,20,23,193,20,28,25,195,190,195,198,197,24,26,30,23,28,22,30,26,28,20,20,20,195,196,197,25,199,188,188,195,27,19,19,20,28,25,19,23,23,30,30,26,22,21,30,28,30,196,196,190,189,24,24,21,20,29,26,30,23,19,26,29,19,23,21,30,26,28,192,189,188,193,19,30,20,26,23,21,30,29,21,32,31,28,27,25,28,28,23,190,195,199,194,31,34,26,26,33,27,33,24,26,26,28,27,31,23,27,27,199,195,189,194,31,30,23,24,24,32,28,33,34,24,30,34,34,30,23,32,188,192,190,188,34,26,26,29,32,29,24,25,24,32,29,26,31,28,23,199,199,33,25,192,196,34,34,26,33,29,26,27,34,32,25,31,26,31,190,191,27,29,23,33,199,190,30,25,32,28,23,25,31,32,28,24,29,199,188,25,33,34,32,24,28,199,189,28,34,25,32,33,29,31,33,25,199,190,34,30,26,27,34,23,23,33,191,198,28,25,27,24,25,31,32,199,199,34,27,24,27,25,25,26,30,26,32,192,195,30,24,25,27,26,196,195,26,29,27,29,28,30,23,28,31,24,30,29,195,190,29,24,199,195,198,31,29,26,23,31,31,27,24,34,23,33,26,28,25,199,199,196
